BirdID,TOC,TrialType,trainWindImage,shownWindImage,Speed,Number,Number2,Group,Date,Time,FirstPeck,TimeToPeck,SuccFail,DotType,leftRight_i,leftRight_o,TargetX_i,TargetY_i,TargetX_o,TargetY_o,TargetSize,TargetAngle_i,TargetAngle_o,RadiusCentre_i,RadiusCentre_o,TurbineAngle,Blade1Angle,Blade2Angle,Blade3Angle,dotCol,timeOutTime,frames,screenWidth,screenHeight,TargetPeckedX,TargetPeckedY,TargetPeckedAngle,TargetPeckedLR,NovelBlade,ShowOrder,TreatmentOrder,Weird,Exclude,Comments
24G11,1,5_Comparative_Experiment,Bio,White,20,9.5,18,2,28/02/2024,11:26:39,second,8.7271,Succ,in,right,right,1742,940,2010,758,58,25.494,2.9466,512,731.4286,227.5455,312.5455,72.5455,192.5455,0.447214 0.447214 0.447214,120,1438,2560,1440,1742,940,115.494,right,Novel,9,3,0,0,NA
24G11,1,5_Comparative_Experiment,Bio,Black,20,10,19,2,28/02/2024,11:27:45,first,4.4657,Succ,out,left,left,771,668,562,580,58,185.88,191.0441,512,731.4286,355,80,200,320,0.447214 0.447214 0.447214,120,737,2560,1440,562,580,281.0441,left,Novel,10,3,0,0,NA
24G11,1,5_Comparative_Experiment,Bio,Black,20,10.5,20,2,28/02/2024,11:27:52,second,7.0446,Succ,in,left,left,771,668,562,580,58,185.88,191.0441,512,731.4286,173.0909,258.0909,18.0909,138.0909,0.447214 0.447214 0.447214,120,1161,2560,1440,771,668,275.88,left,Novel,10,3,0,0,NA
24G11,1,5_Comparative_Experiment,Bio,Bio,20,11,21,2,28/02/2024,11:29:14,first,3.94,Succ,out,left,right,837,463,2006,811,58,210.1658,7.1568,512,731.4286,114,199,319,79,0.447214 0.447214 0.447214,120,650,2560,1440,2006,811,97.1568,right,Train,11,3,0,0,NA
24G11,1,5_Comparative_Experiment,Bio,Bio,20,11.5,22,2,28/02/2024,11:30:02,second,47.0951,Succ,in,left,right,837,463,2006,811,58,210.1658,7.1568,512,731.4286,200.1818,285.1818,45.1818,165.1818,0.447214 0.447214 0.447214,120,7768,2560,1440,837,463,300.1658,left,Train,11,3,0,0,NA
24G11,1,5_Comparative_Experiment,Bio,Red,20,12,23,2,28/02/2024,11:31:18,first,4.3072,Succ,out,right,left,1764,552,550,766,58,340.8289,176.4085,512,731.4286,337,62,182,302,0.447214 0.447214 0.447214,120,711,2560,1440,550,766,266.4085,left,Novel,12,3,0,0,NA
24G11,1,5_Comparative_Experiment,Bio,Red,20,12.5,24,2,28/02/2024,11:31:27,second,8.8619,Succ,in,right,left,1764,552,550,766,58,340.8289,176.4085,512,731.4286,297.2727,22.2727,142.2727,262.2727,0.447214 0.447214 0.447214,120,1461,2560,1440,1764,552,70.8289,right,Novel,12,3,0,0,NA
24G11,1,5_Comparative_Experiment,Bio,White,20,13,25,3,28/02/2024,11:47:38,first,9.2677,Succ,out,left,right,785,853,2011,703,58,164.9986,358.6487,512,731.4286,73,158,278,38,0.447214 0.447214 0.447214,120,1528,2560,1440,2011,703,88.6487,right,Novel,13,4,0,0,NA
24G11,1,5_Comparative_Experiment,Bio,White,20,13.5,26,3,28/02/2024,11:47:43,second,4.1825,Succ,in,left,right,785,853,2011,703,58,164.9986,358.6487,512,731.4286,123.8182,208.8182,328.8182,88.8182,0.447214 0.447214 0.447214,120,689,2560,1440,785,853,254.9986,left,Novel,13,4,0,0,NA
24G11,1,5_Comparative_Experiment,Bio,Bio,20,14,27,3,28/02/2024,11:48:58,first,3.6125,Succ,in,left,right,768,726,1886,311,58,179.3017,325.9829,512,731.4286,264,349,109,229,0.447214 0.447214 0.447214,120,596,2560,1440,768,726,269.3017,left,Train,14,4,0,0,NA
24G11,1,5_Comparative_Experiment,Bio,Bio,20,14.5,28,3,28/02/2024,11:49:38,second,39.458,Succ,out,left,right,768,726,1886,311,58,179.3017,325.9829,512,731.4286,228.8182,313.8182,73.8182,193.8182,0.447214 0.447214 0.447214,120,6508,2560,1440,1886,311,55.9829,right,Train,14,4,0,0,NA
24G11,1,5_Comparative_Experiment,Bio,Red,20,15,29,3,28/02/2024,11:50:53,first,6.454,Succ,out,right,left,1751,519,555,817,58,336.9429,172.3517,512,731.4286,69,154,274,34,0.447214 0.447214 0.447214,120,1065,2560,1440,555,817,262.3517,left,Novel,15,4,0,0,NA
24G11,1,5_Comparative_Experiment,Bio,Red,20,15.5,30,3,28/02/2024,11:51:18,second,25.3244,Succ,in,right,left,1751,519,555,817,58,336.9429,172.3517,512,731.4286,279.8182,4.8182,124.8182,244.8182,0.447214 0.447214 0.447214,120,4176,2560,1440,1751,519,66.9429,right,Novel,15,4,0,0,NA
24G11,1,5_Comparative_Experiment,Bio,Black,20,16,31,3,28/02/2024,11:52:42,first,6.7037,Succ,out,left,left,791,872,675,309,58,162.7215,214.1451,512,731.4286,339,64,184,304,0.447214 0.447214 0.447214,120,1106,2560,1440,675,309,304.1451,left,Novel,16,4,0,0,NA
24G11,1,5_Comparative_Experiment,Bio,Black,20,16.5,32,3,28/02/2024,11:53:18,second,36.3722,Succ,in,left,left,791,872,675,309,58,162.7215,214.1451,512,731.4286,235.6364,320.6364,80.6364,200.6364,0.447214 0.447214 0.447214,120,5999,2560,1440,791,872,252.7215,left,Novel,16,4,0,0,NA
24G11,1,5_Comparative_Experiment,Bio,White,20,17,33,4,28/02/2024,13:31:46,first,2.9058,Succ,out,left,left,771,668,558,603,58,185.8809,189.1768,512,731.4286,25,110,230,350,0.447214 0.447214 0.447214,120,479,2560,1440,558,603,279.1768,left,Novel,17,5,0,0,NA
24G11,1,5_Comparative_Experiment,Bio,White,20,17.5,34,4,28/02/2024,13:31:49,second,2.4117,Succ,in,left,left,771,668,558,603,58,185.8809,189.1768,512,731.4286,163.4545,248.4545,8.4545,128.4545,0.447214 0.447214 0.447214,120,397,2560,1440,771,668,275.8809,left,Novel,17,5,0,0,NA
24G11,1,5_Comparative_Experiment,Bio,Red,20,18,35,4,28/02/2024,13:32:44,first,2.4256,Succ,out,left,left,774,640,549,689,58,189.0342,182.3987,512,731.4286,56,141,261,21,0.447214 0.447214 0.447214,120,400,2560,1440,549,689,272.3987,left,Novel,18,5,0,0,NA
24G11,1,5_Comparative_Experiment,Bio,Red,20,18.5,36,4,28/02/2024,13:32:47,second,2.7567,Succ,in,left,left,774,640,549,689,58,189.0342,182.3987,512,731.4286,309.9091,34.9091,154.9091,274.9091,0.447214 0.447214 0.447214,120,454,2560,1440,774,640,279.0342,left,Novel,18,5,0,0,NA
24G11,1,5_Comparative_Experiment,Bio,Black,20,19,37,4,28/02/2024,13:33:40,first,2.3008,Succ,out,right,left,1740,945,549,701,58,26.1308,181.5006,512,731.4286,234,319,79,199,0.447214 0.447214 0.447214,120,380,2560,1440,549,701,271.5006,left,Novel,19,5,0,0,NA
24G11,1,5_Comparative_Experiment,Bio,Black,20,19.5,38,4,28/02/2024,13:33:45,second,4.4986,Succ,in,right,left,1740,945,549,701,58,26.1308,181.5006,512,731.4286,111.6364,196.6364,316.6364,76.6364,0.447214 0.447214 0.447214,120,741,2560,1440,1740,945,116.1308,right,Novel,19,5,0,0,NA
24G11,1,5_Comparative_Experiment,Bio,Bio,20,20,39,4,28/02/2024,13:35:14,first,4.7776,Succ,out,left,right,810,923,2003,829,58,156.5869,8.5635,512,731.4286,79,164,284,44,0.447214 0.447214 0.447214,120,788,2560,1440,2003,829,98.5635,right,Train,20,5,0,0,NA
24G11,1,5_Comparative_Experiment,Bio,Bio,20,20.5,40,4,28/02/2024,13:35:26,second,11.5548,Succ,in,left,right,810,923,2003,829,58,156.5869,8.5635,512,731.4286,87.1818,172.1818,292.1818,52.1818,0.447214 0.447214 0.447214,120,1905,2560,1440,810,923,246.5869,left,Train,20,5,0,0,NA
24G15,1,5_Comparative_Experiment,Red,Bio,20,1,1,0,06/03/2024,11:51:33,first,NA,Fail,NA,left,left,784,592,568,552,58,194.4946,193.2568,512,731.4286,33.1818,118.1818,238.1818,358.1818,0.447214 0.447214 0.447214,120,19793,2560,1440,NA,NA,NA,NA,Novel,1,1,0,0,NA
24G15,1,5_Comparative_Experiment,Red,Bio,20,1.5,2,0,06/03/2024,11:51:33,second,NA,Fail,NA,left,left,784,592,568,552,58,194.4946,193.2568,512,731.4286,3,88,208,328,0.447214 0.447214 0.447214,120,19793,2560,1440,NA,NA,NA,NA,Novel,1,1,0,0,NA
24G15,1,5_Comparative_Experiment,Red,Red,20,2,3,0,06/03/2024,11:52:56,first,4.0011,Succ,out,left,left,847,447,550,667,58,212.2444,184.1429,512,731.4286,129,214,334,94,0.447214 0.447214 0.447214,120,658,2560,1440,550,667,274.1429,left,Train,2,1,0,0,NA
24G15,1,5_Comparative_Experiment,Red,Red,20,2.5,4,0,06/03/2024,11:53:53,second,56.6446,Succ,in,left,left,847,447,550,667,58,212.2444,184.1429,512,731.4286,316.9091,41.9091,161.9091,281.9091,0.447214 0.447214 0.447214,120,9342,2560,1440,847,447,302.2444,left,Train,2,1,0,0,NA
24G15,1,5_Comparative_Experiment,Red,White,20,3,5,0,06/03/2024,11:56:41,first,NA,Fail,NA,left,right,839,980,1981,513,58,149.4188,343.5383,512,731.4286,37.1818,122.1818,242.1818,2.1818,0.447214 0.447214 0.447214,120,19793,2560,1440,NA,NA,NA,NA,Novel,3,1,0,0,NA
24G15,1,5_Comparative_Experiment,Red,White,20,3.5,6,0,06/03/2024,11:56:41,second,NA,Fail,NA,left,right,839,980,1981,513,58,149.4188,343.5383,512,731.4286,70,155,275,35,0.447214 0.447214 0.447214,120,19793,2560,1440,NA,NA,NA,NA,Novel,3,1,0,0,NA
24G15,1,5_Comparative_Experiment,Red,Black,20,4,7,0,06/03/2024,11:59:40,first,NA,Fail,NA,right,left,1781,614,568,886,58,348.0824,166.8718,512,731.4286,173.1818,258.1818,18.1818,138.1818,0.447214 0.447214 0.447214,120,19793,2560,1440,NA,NA,NA,NA,Novel,4,1,0,0,NA
24G15,1,5_Comparative_Experiment,Red,Black,20,4.5,8,0,06/03/2024,11:59:40,second,NA,Fail,NA,right,left,1781,614,568,886,58,348.0824,166.8718,512,731.4286,108,193,313,73,0.447214 0.447214 0.447214,120,19793,2560,1440,NA,NA,NA,NA,Novel,4,1,0,0,NA
24G15,1,5_Comparative_Experiment,Red,Red,20,5,9,1,06/03/2024,13:05:25,first,NA,Fail,NA,left,left,809,922,658,1106,58,156.8092,148.183,512,731.4286,235.3636,320.3636,80.3636,200.3636,0.447214 0.447214 0.447214,120,19796,2560,1440,NA,NA,NA,NA,Train,5,2,0,0,NA
24G15,1,5_Comparative_Experiment,Red,Red,20,5.5,10,1,06/03/2024,13:05:25,second,NA,Fail,NA,left,left,809,922,658,1106,58,156.8092,148.183,512,731.4286,215,300,60,180,0.447214 0.447214 0.447214,120,19796,2560,1440,NA,NA,NA,NA,Train,5,2,0,0,NA
24G15,1,5_Comparative_Experiment,Red,White,20,6,11,1,06/03/2024,13:08:11,first,NA,Fail,NA,right,right,1788,653,2002,601,58,352.4721,350.6102,512,731.4286,220.3636,305.3636,65.3636,185.3636,0.447214 0.447214 0.447214,120,19796,2560,1440,NA,NA,NA,NA,Novel,6,2,0,0,NA
24G15,1,5_Comparative_Experiment,Red,White,20,6.5,12,1,06/03/2024,13:08:11,second,NA,Fail,NA,right,right,1788,653,2002,601,58,352.4721,350.6102,512,731.4286,26,111,231,351,0.447214 0.447214 0.447214,120,19796,2560,1440,NA,NA,NA,NA,Novel,6,2,0,0,NA
24G15,1,5_Comparative_Experiment,Red,Bio,20,7,13,1,06/03/2024,13:11:31,first,NA,Fail,NA,right,right,1734,483,1919,365,58,332.4254,330.9387,512,731.4286,327.3636,52.3636,172.3636,292.3636,0.447214 0.447214 0.447214,120,19796,2560,1440,NA,NA,NA,NA,Novel,7,2,0,0,NA
24G15,1,5_Comparative_Experiment,Red,Bio,20,7.5,14,1,06/03/2024,13:11:31,second,NA,Fail,NA,right,right,1734,483,1919,365,58,332.4254,330.9387,512,731.4286,203,288,48,168,0.447214 0.447214 0.447214,120,19796,2560,1440,NA,NA,NA,NA,Novel,7,2,0,0,NA
24G15,1,5_Comparative_Experiment,Red,Black,20,8,15,1,06/03/2024,13:13:44,first,4.4317,Succ,out,right,left,1788,781,564,870,58,6.7964,168.1442,512,731.4286,108,193,313,73,0.447214 0.447214 0.447214,120,731,2560,1440,564,870,258.1442,left,Novel,8,2,0,0,NA
24G15,1,5_Comparative_Experiment,Red,Black,20,8.5,16,1,06/03/2024,13:15:44,second,NA,Fail,in,right,left,1788,781,564,870,58,6.7964,168.1442,512,731.4286,294.6364,19.6364,139.6364,259.6364,0.447214 0.447214 0.447214,120,19794,2560,1440,1788,781,96.7964,right,Novel,8,2,0,0,NA
24G15,1,5_Comparative_Experiment,Red,Red,20,9,17,2,06/03/2024,13:33:14,first,3.157,Succ,out,left,left,793,877,621,403,58,162.0995,205.6505,512,731.4286,231,316,76,196,0.447214 0.447214 0.447214,120,521,2560,1440,621,403,295.6505,left,Train,9,3,0,0,NA
24G15,1,5_Comparative_Experiment,Red,Red,20,9.5,18,2,06/03/2024,13:33:39,second,25.381,Succ,in,left,left,793,877,621,403,58,162.0995,205.6505,512,731.4286,350.3636,75.3636,195.3636,315.3636,0.447214 0.447214 0.447214,120,4185,2560,1440,793,877,252.0995,left,Train,9,3,0,0,NA
24G15,1,5_Comparative_Experiment,Red,Bio,20,10,19,2,06/03/2024,13:36:32,first,NA,Fail,NA,right,right,1788,654,1882,304,58,352.6351,325.3421,512,731.4286,217.3636,302.3636,62.3636,182.3636,0.447214 0.447214 0.447214,120,19796,2560,1440,NA,NA,NA,NA,Novel,10,3,0,0,NA
24G15,1,5_Comparative_Experiment,Red,Bio,20,10.5,20,2,06/03/2024,13:36:32,second,NA,Fail,NA,right,right,1788,654,1882,304,58,352.6351,325.3421,512,731.4286,240,325,85,205,0.447214 0.447214 0.447214,120,19796,2560,1440,NA,NA,NA,NA,Novel,10,3,0,0,NA
24G15,1,5_Comparative_Experiment,Red,Black,20,11.5,22,2,06/03/2024,13:40:41,second,NA,Fail,out,left,right,806,914,2010,761,58,157.7457,3.211,512,731.4286,195.0909,280.0909,40.0909,160.0909,0.447214 0.447214 0.447214,120,19686,2560,1440,2010,761,93.211,right,Novel,11,3,0,0,NA
24G15,1,5_Comparative_Experiment,Red,White,20,12,23,2,06/03/2024,13:42:34,first,3.7232,Succ,in,left,right,770,676,2002,837,58,184.9601,9.1797,512,731.4286,163,248,8,128,0.447214 0.447214 0.447214,120,614,2560,1440,770,676,274.9601,left,Novel,12,3,0,0,NA
24G15,1,5_Comparative_Experiment,Red,White,20,12.5,24,2,06/03/2024,13:42:51,second,16.2069,Succ,out,left,right,770,676,2002,837,58,184.9601,9.1797,512,731.4286,124,209,329,89,0.447214 0.447214 0.447214,120,2672,2560,1440,2002,837,99.1797,right,Novel,12,3,0,0,NA
24G15,1,5_Comparative_Experiment,Red,Bio,20,13,25,3,06/03/2024,13:58:37,first,NA,Fail,NA,left,right,832,968,1945,417,58,151.0456,335.4857,512,731.4286,306.3636,31.3636,151.3636,271.3636,0.447214 0.447214 0.447214,120,19796,2560,1440,NA,NA,NA,NA,Novel,13,4,0,0,NA
24G15,1,5_Comparative_Experiment,Red,Bio,20,13.5,26,3,06/03/2024,13:58:37,second,NA,Fail,NA,left,right,832,968,1945,417,58,151.0456,335.4857,512,731.4286,322,47,167,287,0.447214 0.447214 0.447214,120,19796,2560,1440,NA,NA,NA,NA,Novel,13,4,0,0,NA
24G15,1,5_Comparative_Experiment,Red,White,20,14,27,3,06/03/2024,13:59:48,first,15.8952,Succ,out,right,right,1730,965,2011,696,58,28.5418,358.0829,512,731.4286,215,300,60,180,0.447214 0.447214 0.447214,120,2622,2560,1440,2011,696,88.0829,right,Novel,14,4,0,0,NA
24G15,1,5_Comparative_Experiment,Red,White,20,14.5,28,3,06/03/2024,14:01:19,second,91.1651,Succ,in,right,right,1730,965,2011,696,58,28.5418,358.0829,512,731.4286,272,357,117,237,0.447214 0.447214 0.447214,120,15036,2560,1440,1730,965,118.5418,right,Novel,14,4,0,0,NA
24G15,1,5_Comparative_Experiment,Red,Black,20,15,29,3,06/03/2024,14:05:04,first,55.1179,Succ,out,right,right,1730,475,2000,850,58,331.4593,10.2407,512,731.4286,189,274,34,154,0.447214 0.447214 0.447214,120,9092,2560,1440,2000,850,100.2407,right,Novel,15,4,0,0,NA
24G15,1,5_Comparative_Experiment,Red,Black,20,15.5,30,3,06/03/2024,14:05:18,second,13.1923,Succ,in,right,right,1730,475,2000,850,58,331.4593,10.2407,512,731.4286,26.5455,111.5455,231.5455,351.5455,0.447214 0.447214 0.447214,120,2175,2560,1440,1730,475,61.4593,right,Novel,15,4,0,0,NA
24G15,1,5_Comparative_Experiment,Red,Red,20,16,31,3,06/03/2024,14:06:49,first,6.1049,Succ,out,right,right,1761,897,1930,1056,58,20.183,27.3562,512,731.4286,338,63,183,303,0.447214 0.447214 0.447214,120,1007,2560,1440,1930,1056,117.3562,right,Train,16,4,0,0,NA
24G15,1,5_Comparative_Experiment,Red,Red,20,16.5,32,3,06/03/2024,14:06:53,second,4.4852,Succ,in,right,right,1761,897,1930,1056,58,20.183,27.3562,512,731.4286,310.1818,35.1818,155.1818,275.1818,0.447214 0.447214 0.447214,120,739,2560,1440,1761,897,110.183,right,Train,16,4,0,0,NA
24G15,1,5_Comparative_Experiment,Red,Black,20,17,33,4,06/03/2024,14:21:42,first,8.3558,Succ,out,right,left,1714,992,626,392,58,32.1219,206.6424,512,731.4286,106,191,311,71,0.447214 0.447214 0.447214,120,1378,2560,1440,626,392,296.6424,left,Novel,17,5,0,0,NA
24G15,1,5_Comparative_Experiment,Red,Black,20,17.5,34,4,06/03/2024,14:23:42,second,NA,Fail,in,right,left,1714,992,626,392,58,32.1219,206.6424,512,731.4286,135.1818,220.1818,340.1818,100.1818,0.447214 0.447214 0.447214,120,19693,2560,1440,1714,992,122.1219,right,Novel,17,5,0,0,NA
24G15,1,5_Comparative_Experiment,Red,Bio,20,18,35,4,06/03/2024,14:26:49,first,84.4783,Succ,out,left,right,848,995,2008,650,58,147.5409,354.5194,512,731.4286,288,13,133,253,0.447214 0.447214 0.447214,120,13935,2560,1440,2008,650,84.5194,right,Novel,18,5,0,0,NA
24G15,1,5_Comparative_Experiment,Red,Bio,20,18.5,36,4,06/03/2024,14:28:49,second,NA,Fail,in,left,right,848,995,2008,650,58,147.5409,354.5194,512,731.4286,49.3636,134.3636,254.3636,14.3636,0.447214 0.447214 0.447214,120,19795,2560,1440,848,995,237.5409,left,Novel,18,5,0,0,NA
24G15,1,5_Comparative_Experiment,Red,White,20,19,37,4,06/03/2024,14:30:38,first,15.932,Succ,out,right,right,1765,555,2005,817,58,341.2105,7.592,512,731.4286,46,131,251,11,0.447214 0.447214 0.447214,120,2628,2560,1440,2005,817,97.592,right,Novel,19,5,0,0,NA
24G15,1,5_Comparative_Experiment,Red,White,20,19.5,38,4,06/03/2024,14:30:42,second,4.4406,Succ,in,right,right,1765,555,2005,817,58,341.2105,7.592,512,731.4286,285.3636,10.3636,130.3636,250.3636,0.447214 0.447214 0.447214,120,731,2560,1440,1765,555,71.2105,right,Novel,19,5,0,0,NA
24G15,1,5_Comparative_Experiment,Red,Red,20,20,39,4,06/03/2024,14:32:01,first,3.1041,Succ,out,right,left,1786,801,676,308,58,9.0696,214.307,512,731.4286,138,223,343,103,0.447214 0.447214 0.447214,120,512,2560,1440,676,308,304.307,left,Train,20,5,0,0,NA
24G15,1,5_Comparative_Experiment,Red,Red,20,20.5,40,4,06/03/2024,14:32:09,second,7.9325,Succ,in,right,left,1786,801,676,308,58,9.0696,214.307,512,731.4286,89.2727,174.2727,294.2727,54.2727,0.447214 0.447214 0.447214,120,1307,2560,1440,1786,801,99.0696,right,Train,20,5,0,0,NA
24G16,2,5_Comparative_Experiment,White,Red,20,1,1,0,07/03/2024,11:13:50,first,NA,Fail,NA,right,left,1789,663,672,1127,58,353.5528,146.1895,512,731.4286,42.3636,127.3636,247.3636,7.3636,0.447214 0.447214 0.447214,120,19796,2560,1440,NA,NA,NA,NA,Novel,1,1,0,0,NA
24G16,2,5_Comparative_Experiment,White,Red,20,1.5,2,0,07/03/2024,11:13:50,second,NA,Fail,NA,right,left,1789,663,672,1127,58,353.5528,146.1895,512,731.4286,301,26,146,266,0.447214 0.447214 0.447214,120,19796,2560,1440,NA,NA,NA,NA,Novel,1,1,0,0,NA
24G16,2,5_Comparative_Experiment,White,Bio,20,2,3,0,07/03/2024,11:16:40,first,NA,Fail,NA,right,right,1792,738,1931,387,58,1.9684,332.9082,512,731.4286,191.3636,276.3636,36.3636,156.3636,0.447214 0.447214 0.447214,120,19796,2560,1440,NA,NA,NA,NA,Novel,2,1,0,0,NA
24G16,2,5_Comparative_Experiment,White,Bio,20,2.5,4,0,07/03/2024,11:16:40,second,NA,Fail,NA,right,right,1792,738,1931,387,58,1.9684,332.9082,512,731.4286,126,211,331,91,0.447214 0.447214 0.447214,120,19796,2560,1440,NA,NA,NA,NA,Novel,2,1,0,0,NA
24G16,2,5_Comparative_Experiment,White,Black,20,3,5,0,07/03/2024,11:19:19,first,53.2259,Succ,out,left,left,842,985,549,724,58,148.7994,179.7198,512,731.4286,119,204,324,84,0.447214 0.447214 0.447214,120,8780,2560,1440,549,724,269.7198,left,Novel,3,1,0,0,NA
24G16,2,5_Comparative_Experiment,White,Black,20,3.5,6,0,07/03/2024,11:20:00,second,40.9018,Succ,in,left,left,842,985,549,724,58,148.7994,179.7198,512,731.4286,170.9091,255.9091,15.9091,135.9091,0.447214 0.447214 0.447214,120,6746,2560,1440,842,985,238.7994,left,Novel,3,1,1,0,Active search time 33.87 s
24G16,2,5_Comparative_Experiment,White,White,20,4,7,0,07/03/2024,11:21:37,first,19.4192,Succ,out,right,left,1762,546,572,905,58,340.1377,165.3226,512,731.4286,146,231,351,111,0.447214 0.447214 0.447214,120,3203,2560,1440,572,905,255.3226,left,Train,4,1,0,0,NA
24G16,2,5_Comparative_Experiment,White,White,20,4.5,8,0,07/03/2024,11:21:59,second,21.2667,Succ,in,right,left,1762,546,572,905,58,340.1377,165.3226,512,731.4286,155.2727,240.2727,0.27273,120.2727,0.447214 0.447214 0.447214,120,3507,2560,1440,1762,546,70.1377,right,Train,4,1,0,0,NA
24G16,2,5_Comparative_Experiment,White,Black,20,5,9,1,07/03/2024,11:39:02,first,26.1945,Succ,out,right,right,1784,627,2006,634,58,349.5564,353.2217,512,731.4286,284,9,129,249,0.447214 0.447214 0.447214,120,4321,2560,1440,2006,634,83.2217,right,Novel,5,2,0,0,NA
24G16,2,5_Comparative_Experiment,White,Black,20,5.5,10,1,07/03/2024,11:40:16,second,73.4919,Succ,in,right,right,1784,627,2006,634,58,349.5564,353.2217,512,731.4286,124.7273,209.7273,329.7273,89.7273,0.447214 0.447214 0.447214,120,12122,2560,1440,1784,627,79.5564,right,Novel,5,2,0,0,NA
24G16,2,5_Comparative_Experiment,White,Bio,20,6,11,1,07/03/2024,11:43:10,first,NA,Fail,NA,left,right,772,783,1903,1103,58,172.9755,31.5771,512,731.4286,196.3636,281.3636,41.3636,161.3636,0.447214 0.447214 0.447214,120,19796,2560,1440,NA,NA,NA,NA,Novel,6,2,0,0,NA
24G16,2,5_Comparative_Experiment,White,Bio,20,6.5,12,1,07/03/2024,11:43:10,second,NA,Fail,NA,left,right,772,783,1903,1103,58,172.9755,31.5771,512,731.4286,331,56,176,296,0.447214 0.447214 0.447214,120,19796,2560,1440,NA,NA,NA,NA,Novel,6,2,0,0,NA
24G16,2,5_Comparative_Experiment,White,White,20,7,13,1,07/03/2024,11:44:48,first,11.9439,Succ,out,left,left,779,827,656,339,58,167.9797,211.3936,512,731.4286,262,347,107,227,0.447214 0.447214 0.447214,120,1970,2560,1440,656,339,301.3936,left,Train,7,2,0,0,NA
24G16,2,5_Comparative_Experiment,White,Red,20,8,15,1,07/03/2024,11:46:57,first,55.0959,Succ,in,left,right,851,1000,2011,736,58,146.8884,1.284,512,731.4286,263,348,108,228,0.447214 0.447214 0.447214,120,9088,2560,1440,851,1000,236.8884,left,Novel,8,2,0,0,NA
24G16,2,5_Comparative_Experiment,White,Red,20,8.5,16,1,07/03/2024,11:48:15,second,77.3109,Succ,out,left,right,851,1000,2011,736,58,146.8884,1.284,512,731.4286,198.9091,283.9091,43.9091,163.9091,0.447214 0.447214 0.447214,120,12752,2560,1440,2011,736,91.284,right,Novel,8,2,0,0,NA
24G16,2,5_Comparative_Experiment,White,Bio,20,9,17,2,07/03/2024,12:52:09,first,48.2785,Succ,out,right,left,1770,572,665,323,58,343.1729,212.8295,512,731.4286,305,30,150,270,0.447214 0.447214 0.447214,120,7964,2560,1440,665,323,302.8295,left,Novel,9,3,0,0,NA
24G16,2,5_Comparative_Experiment,White,Bio,20,9.5,18,2,07/03/2024,12:54:09,second,NA,Fail,in,right,left,1770,572,665,323,58,343.1729,212.8295,512,731.4286,148.3636,233.3636,353.3636,113.3636,0.447214 0.447214 0.447214,120,19795,2560,1440,1770,572,73.1729,right,Novel,9,3,0,0,NA
24G16,2,5_Comparative_Experiment,White,White,20,10.5,20,2,07/03/2024,12:55:55,second,5.5533,Succ,in,right,left,1782,821,549,712,58,11.3596,180.6128,512,731.4286,7.1818,92.1818,212.1818,332.1818,0.447214 0.447214 0.447214,120,915,2560,1440,1782,821,101.3596,right,Train,10,3,0,0,NA
24G16,2,5_Comparative_Experiment,White,Red,20,11,21,2,07/03/2024,12:56:55,first,9.5112,Succ,out,left,left,827,959,565,567,58,152.1522,192.0978,512,731.4286,270,355,115,235,0.447214 0.447214 0.447214,120,1569,2560,1440,565,567,282.0978,left,Novel,11,3,0,0,NA
24G16,2,5_Comparative_Experiment,White,Red,20,11.5,22,2,07/03/2024,12:57:22,second,26.7326,Succ,in,left,left,827,959,565,567,58,152.1522,192.0978,512,731.4286,267.5455,352.5455,112.5455,232.5455,0.447214 0.447214 0.447214,120,4408,2560,1440,827,959,242.1522,left,Novel,11,3,0,0,NA
24G16,2,5_Comparative_Experiment,White,Black,20,12,23,2,07/03/2024,12:58:14,first,6.0786,Succ,out,right,right,1778,602,2001,598,58,346.6997,350.4256,512,731.4286,134,219,339,99,0.447214 0.447214 0.447214,120,1002,2560,1440,2001,598,80.4256,right,Novel,12,3,0,0,NA
24G16,2,5_Comparative_Experiment,White,Black,20,12.5,24,2,07/03/2024,12:58:49,second,34.6234,Succ,in,right,right,1778,602,2001,598,58,346.6997,350.4256,512,731.4286,46.4545,131.4545,251.4545,11.4545,0.447214 0.447214 0.447214,120,5710,2560,1440,1778,602,76.6997,right,Novel,12,3,0,0,NA
24G16,2,5_Comparative_Experiment,White,Black,20,13,25,3,07/03/2024,13:20:56,first,13.5803,Succ,out,left,left,847,993,615,1024,58,147.7585,155.4491,512,731.4286,203,288,48,168,0.447214 0.447214 0.447214,120,2240,2560,1440,615,1024,245.4491,left,Novel,13,4,0,0,NA
24G16,2,5_Comparative_Experiment,White,Black,20,13.5,26,3,07/03/2024,13:21:52,second,55.3234,Succ,in,left,left,847,993,615,1024,58,147.7585,155.4491,512,731.4286,87.0909,172.0909,292.0909,52.0909,0.447214 0.447214 0.447214,120,9125,2560,1440,847,993,237.7585,left,Novel,13,4,0,0,NA
24G16,2,5_Comparative_Experiment,White,Red,20,14,27,3,07/03/2024,13:24:50,first,89.7676,Succ,out,right,right,1753,524,1983,923,58,337.4856,16.1232,512,731.4286,2,87,207,327,0.447214 0.447214 0.447214,120,14808,2560,1440,1983,923,106.1232,right,Novel,14,4,0,0,NA
