BirdID,TrialType,trainWindImage,Speed,Number,Date,Time,InOut,LeftRight,TimeToPeck,SuccFail,TargetX,TargetY,TargetSize,TargetAngle,RadiusCentre,TurbineAngle,Blade1Angle,Blade2Angle,Blade3Angle,dotCol,timeOutTime,frames,screenWidth,screenHeight
24G32,1_Slow,Black,2.5,10,02/04/2024,16:00:22,out,right,7.40E+00,Succ,1944,1026,58,24.729,731.4286,295,30,150,270,0.447214 0.447214 0.447214,120,1221,2560,1440
24G32,2_Medium,Black,5,1,03/04/2024,09:15:50,out,left,4.04E+00,Succ,555,820,58,172.1499,731.4286,245.3636,340.3636,100.3636,220.3636,0.447214 0.447214 0.447214,120,662,2560,1440
24G32,2_Medium,Black,5,2,03/04/2024,09:16:32,in,right,2.40E+00,Succ,1792,729,58,1.0347,512,325,60,180,300,0.447214 0.447214 0.447214,120,396,2560,1440
24G32,2_Medium,Black,5,3,03/04/2024,09:17:11,out,left,7.33E+00,Succ,661,1109,58,147.8527,731.4286,320.8182,55.8182,175.8182,295.8182,0.447214 0.447214 0.447214,120,1209,2560,1440
24G32,2_Medium,Black,5,4,03/04/2024,09:17:50,in,right,2.54E+00,Succ,1766,880,58,18.2607,512,176.3636,271.3636,31.3636,151.3636,0.447214 0.447214 0.447214,120,420,2560,1440
24G32,2_Medium,Black,5,5,03/04/2024,09:19:28,out,right,8.52E+00,Succ,1880,1138,58,34.8321,731.4286,313.4545,48.4545,168.4545,288.4545,0.447214 0.447214 0.447214,120,1405,2560,1440
24G32,2_Medium,Black,5,6,03/04/2024,09:20:06,out,left,7.22E+00,Succ,567,883,58,167.1045,731.4286,84.7273,179.7273,299.7273,59.7273,0.447214 0.447214 0.447214,120,1192,2560,1440
24G32,2_Medium,Black,5,7,03/04/2024,09:20:39,in,left,6.93E+00,Succ,772,784,58,172.8194,512,113.8182,208.8182,328.8182,88.8182,0.447214 0.447214 0.447214,120,1143,2560,1440
24G32,2_Medium,Black,5,8,03/04/2024,09:21:08,in,left,2.63E+00,Succ,787,583,58,195.5224,512,149.9091,244.9091,4.9091,124.9091,0.447214 0.447214 0.447214,120,434,2560,1440
24G32,2_Medium,Black,5,9,03/04/2024,09:22:37,out,left,3.24E+01,Succ,553,642,58,186.1359,731.4286,125.2727,220.2727,340.2727,100.2727,0.447214 0.447214 0.447214,120,5254,2560,1440
24G32,2_Medium,Black,5,10,03/04/2024,09:25:15,in,right,NA,Fail,1790,676,58,355.0763,512,30.0909,125.0909,245.0909,5.0909,0.447214 0.447214 0.447214,120,19796,2560,1440
24G32,2_Medium,Black,5,11,03/04/2024,09:42:38,in,right,2.22E+00,Succ,1789,667,58,354.0069,512,8.5455,103.5455,223.5455,343.5455,0.447214 0.447214 0.447214,120,366,2560,1440
24G32,3_Fast,Black,10,1,03/04/2024,10:54:15,out,right,2.81E+00,Succ,1901,333,58,328.0687,731.4286,249.7273,344.7273,104.7273,224.7273,0.447214 0.447214 0.447214,120,464,2560,1440
24G32,3_Fast,Black,10,2,03/04/2024,10:54:58,out,right,1.66E+00,Succ,2010,766,58,3.5671,731.4286,69.2727,164.2727,284.2727,44.2727,0.447214 0.447214 0.447214,120,273,2560,1440
24G32,3_Fast,Black,10,3,03/04/2024,10:55:41,in,left,2.83E+00,Succ,768,706,58,181.5623,512,251.4545,346.4545,106.4545,226.4545,0.447214 0.447214 0.447214,120,466,2560,1440
24G32,3_Fast,Black,10,4,03/04/2024,10:56:24,in,right,7.56E+00,Succ,1792,726,58,0.63099,512,100.4545,195.4545,315.4545,75.4545,0.447214 0.447214 0.447214,120,1247,2560,1440
24G32,3_Fast,Black,10,5,03/04/2024,10:58:20,out,right,2.33E+00,Succ,2010,758,58,2.9871,731.4286,217,312,72,192,0.447214 0.447214 0.447214,120,385,2560,1440
24G32,3_Fast,Black,10,6,03/04/2024,10:58:57,in,left,5.63E+00,Succ,832,472,58,208.9335,512,38.8182,133.8182,253.8182,13.8182,0.447214 0.447214 0.447214,120,929,2560,1440
24G32,3_Fast,Black,10,7,03/04/2024,10:59:44,out,left,1.63E+01,Succ,613,1020,58,155.7824,731.4286,350.6364,85.6364,205.6364,325.6364,0.447214 0.447214 0.447214,120,2694,2560,1440
24G32,3_Fast,Black,10,8,03/04/2024,11:00:40,in,left,1.48E+01,Succ,814,931,58,155.6268,512,8.0909,103.0909,223.0909,343.0909,0.447214 0.447214 0.447214,120,2434,2560,1440
24G32,3_Fast,Black,10,9,03/04/2024,11:02:46,out,right,9.17E+00,Succ,2005,626,58,352.6262,731.4286,6.1818,101.1818,221.1818,341.1818,0.447214 0.447214 0.447214,120,1513,2560,1440
24G32,3_Fast,Black,10,10,03/04/2024,11:03:38,in,left,1.62E+01,Succ,822,949,58,153.4938,512,140.1818,235.1818,355.1818,115.1818,0.447214 0.447214 0.447214,120,2679,2560,1440
24G32,3_Fast,Black,10,11,04/04/2024,09:21:07,in,left,1.16E+01,Succ,771,775,58,173.7826,512,38.0909,133.0909,253.0909,13.0909,0.447214 0.447214 0.447214,120,1906,2560,1440
24G32,3_Fast,Black,10,12,04/04/2024,09:21:31,out,right,5.86E+00,Succ,1954,437,58,337.2041,731.4286,171.2727,266.2727,26.2727,146.2727,0.447214 0.447214 0.447214,120,966,2560,1440
24G34,0_Static,Bio,0,1,03/04/2024,15:18:18,in,left,1.72E+01,Succ,815,934,58,155.3477,512,166,261,21,141,0.447214 0.447214 0.447214,120,2839,2560,1440
24G34,0_Static,Bio,0,2,03/04/2024,15:19:58,in,right,1.43E+01,Succ,1720,982,58,30.7998,512,25,120,240,360,0.447214 0.447214 0.447214,120,2365,2560,1440
24G34,0_Static,Bio,0,3,03/04/2024,15:20:43,out,left,1.08E+01,Succ,665,1117,58,147.16,731.4286,322,57,177,297,0.447214 0.447214 0.447214,120,1789,2560,1440
24G34,0_Static,Bio,0,4,03/04/2024,15:21:22,in,left,7.49E+00,Succ,784,594,58,194.2707,512,357,92,212,332,0.447214 0.447214 0.447214,120,1235,2560,1440
24G34,0_Static,Bio,0,5,03/04/2024,15:22:35,out,left,2.03E+01,Succ,626,1047,58,153.4827,731.4286,24,119,239,359,0.447214 0.447214 0.447214,120,3348,2560,1440
24G34,0_Static,Bio,0,6,03/04/2024,15:37:45,in,left,5.76E+00,Succ,768,731,58,178.7809,512,314,49,169,289,0.447214 0.447214 0.447214,120,949,2560,1440
24G34,0_Static,Bio,0,7,03/04/2024,15:38:23,in,left,7.40E+00,Succ,795,555,58,198.8574,512,78,173,293,53,0.447214 0.447214 0.447214,120,1221,2560,1440
24G34,0_Static,Bio,0,8,03/04/2024,15:39:01,out,left,6.17E+00,Succ,607,433,58,203.1285,731.4286,154,249,9,129,0.447214 0.447214 0.447214,120,1018,2560,1440
24G34,0_Static,Bio,0,9,03/04/2024,15:39:55,out,right,2.93E+01,Succ,1972,484,58,341.1707,731.4286,185,280,40,160,0.447214 0.447214 0.447214,120,4834,2560,1440
24G34,0_Static,Bio,0,10,03/04/2024,15:41:34,in,right,8.42E+00,Succ,1723,463,58,329.8273,512,290,25,145,265,0.447214 0.447214 0.447214,120,1390,2560,1440
24G34,0_Static,Bio,0,11,03/04/2024,15:42:21,out,left,1.20E+01,Succ,559,841,58,170.5051,731.4286,39,134,254,14,0.447214 0.447214 0.447214,120,1972,2560,1440
24G34,0_Static,Bio,0,12,04/04/2024,09:57:57,in,left,1.09E+02,Succ,794,560,58,198.2567,512,173,268,28,148,0.447214 0.447214 0.447214,120,18005,2560,1440
24G34,1_Slow,Bio,2.5,1,04/04/2024,10:00:16,out,right,4.43E+01,Succ,1991,548,58,346.3619,731.4286,248.7273,343.7273,103.7273,223.7273,0.447214 0.447214 0.447214,120,7312,2560,1440
24G34,1_Slow,Bio,2.5,2,04/04/2024,10:01:46,in,left,2.78E+01,Succ,772,787,58,172.4954,512,331.6364,66.6364,186.6364,306.6364,0.447214 0.447214 0.447214,120,4583,2560,1440
24G34,1_Slow,Bio,2.5,3,04/04/2024,10:02:29,out,right,1.21E+01,Succ,2003,830,58,8.6374,731.4286,61.0909,156.0909,276.0909,36.0909,0.447214 0.447214 0.447214,120,1992,2560,1440
24G34,1_Slow,Bio,2.5,4,04/04/2024,10:03:30,in,right,7.87E+00,Succ,1707,438,58,326.5325,512,138.0909,233.0909,353.0909,113.0909,0.447214 0.447214 0.447214,120,1299,2560,1440
24G34,1_Slow,Bio,2.5,5,04/04/2024,11:07:43,in,right,1.63E+01,Succ,1754,527,58,337.8286,512,73.0909,168.0909,288.0909,48.0909,0.447214 0.447214 0.447214,120,2696,2560,1440
24G34,1_Slow,Bio,2.5,6,04/04/2024,11:08:25,in,right,6.35E+00,Succ,1723,977,58,30.1842,512,79.2727,174.2727,294.2727,54.2727,0.447214 0.447214 0.447214,120,1048,2560,1440
24G34,1_Slow,Bio,2.5,7,04/04/2024,11:09:45,out,right,6.69E+00,Succ,2002,837,58,9.1928,731.4286,77.2727,172.2727,292.2727,52.2727,0.447214 0.447214 0.447214,120,1103,2560,1440
24G34,1_Slow,Bio,2.5,8,04/04/2024,11:10:19,out,left,2.04E+00,Succ,640,1074,58,151.0915,731.4286,232.5455,327.5455,87.5455,207.5455,0.447214 0.447214 0.447214,120,336,2560,1440
24G34,1_Slow,Bio,2.5,9,04/04/2024,11:12:54,in,left,1.73E+00,Succ,776,633,58,189.8245,512,334.9091,69.9091,189.9091,309.9091,0.447214 0.447214 0.447214,120,285,2560,1440
24G34,1_Slow,Bio,2.5,10,04/04/2024,11:14:42,out,left,3.11E+01,Succ,673,312,58,213.912,731.4286,205.8182,300.8182,60.8182,180.8182,0.447214 0.447214 0.447214,120,5135,2560,1440
24G34,2_Medium,Bio,5,1,04/04/2024,13:12:42,out,left,3.29E+00,Succ,592,472,58,199.8237,731.4286,349.7273,84.7273,204.7273,324.7273,0.447214 0.447214 0.447214,120,543,2560,1440
24G34,2_Medium,Bio,5,2,04/04/2024,13:13:15,out,left,2.93E+00,Succ,564,867,58,168.3735,731.4286,53.8182,148.8182,268.8182,28.8182,0.447214 0.447214 0.447214,120,483,2560,1440
24G34,2_Medium,Bio,5,3,04/04/2024,13:13:44,in,left,2.88E+00,Succ,769,682,58,184.2312,512,119.3636,214.3636,334.3636,94.3636,0.447214 0.447214 0.447214,120,475,2560,1440
24G34,2_Medium,Bio,5,4,04/04/2024,13:14:14,in,right,2.22E+00,Succ,1700,427,58,325.0625,512,230.3636,325.3636,85.3636,205.3636,0.447214 0.447214 0.447214,120,365,2560,1440
24G34,2_Medium,Bio,5,5,04/04/2024,13:15:24,out,right,4.71E+00,Succ,1995,566,58,347.8448,731.4286,175.2727,270.2727,30.2727,150.2727,0.447214 0.447214 0.447214,120,777,2560,1440
24G34,2_Medium,Bio,5,6,04/04/2024,13:15:55,out,right,2.31E+00,Succ,1955,439,58,337.4089,731.4286,233.4545,328.4545,88.4545,208.4545,0.447214 0.447214 0.447214,120,382,2560,1440
24G34,2_Medium,Bio,5,7,04/04/2024,13:16:39,in,left,4.91E+00,Succ,796,553,58,199.0823,512,232.2727,327.2727,87.2727,207.2727,0.447214 0.447214 0.447214,120,810,2560,1440
24G34,2_Medium,Bio,5,8,04/04/2024,13:17:13,in,left,3.47E+00,Succ,806,525,58,202.3493,512,233,328,88,208,0.447214 0.447214 0.447214,120,572,2560,1440
24G34,2_Medium,Bio,5,9,04/04/2024,13:18:04,out,left,5.33E+00,Succ,622,1038,58,154.1914,731.4286,246.8182,341.8182,101.8182,221.8182,0.447214 0.447214 0.447214,120,879,2560,1440
24G34,2_Medium,Bio,5,10,04/04/2024,13:18:48,in,right,1.26E+01,Succ,1703,1008,58,34.2421,512,66.0909,161.0909,281.0909,41.0909,0.447214 0.447214 0.447214,120,2074,2560,1440
24G34,3_Fast,Bio,10,1,04/04/2024,15:09:26,out,left,5.32E+00,Succ,636,373,58,208.2786,731.4286,234.9091,329.9091,89.9091,209.9091,0.447214 0.447214 0.447214,120,877,2560,1440
24G34,3_Fast,Bio,10,2,04/04/2024,15:10:22,in,left,2.11E+01,Succ,771,667,58,185.9381,512,94.4545,189.4545,309.4545,69.4545,0.447214 0.447214 0.447214,120,3480,2560,1440
24G34,3_Fast,Bio,10,3,04/04/2024,15:11:00,out,left,5.16E+00,Succ,568,554,58,193.1459,731.4286,138.4545,233.4545,353.4545,113.4545,0.447214 0.447214 0.447214,120,851,2560,1440
24G34,3_Fast,Bio,10,4,04/04/2024,15:11:40,in,left,1.49E+01,Succ,771,777,58,173.5738,512,203.3636,298.3636,58.3636,178.3636,0.447214 0.447214 0.447214,120,2465,2560,1440
24G34,3_Fast,Bio,10,5,04/04/2024,15:14:29,in,left,1.13E+02,Succ,795,884,58,161.3454,512,269.3636,4.3636,124.3636,244.3636,0.447214 0.447214 0.447214,120,18602,2560,1440
24G34,3_Fast,Bio,10,6,04/04/2024,15:15:31,out,left,2.88E+01,Succ,568,552,58,193.282,731.4286,166.7273,261.7273,21.7273,141.7273,0.447214 0.447214 0.447214,120,4743,2560,1440
24G34,3_Fast,Bio,10,7,04/04/2024,15:16:53,out,left,3.89E+01,Succ,561,852,58,169.6275,731.4286,32.5455,127.5455,247.5455,7.5455,0.447214 0.447214 0.447214,120,6420,2560,1440
24G34,3_Fast,Bio,10,8,04/04/2024,15:18:04,in,left,8.80E+00,Succ,773,646,58,188.3175,512,170,265,25,145,0.447214 0.447214 0.447214,120,1452,2560,1440
24G34,3_Fast,Bio,10,9,04/04/2024,15:32:51,in,right,5.61E+01,Succ,1768,566,58,342.527,512,64.2727,159.2727,279.2727,39.2727,0.447214 0.447214 0.447214,120,9249,2560,1440
24G34,3_Fast,Bio,10,10,04/04/2024,15:33:56,out,right,1.56E+01,Succ,2011,705,58,358.8251,731.4286,318.8182,53.8182,173.8182,293.8182,0.447214 0.447214 0.447214,120,2568,2560,1440
24G34,3_Fast,Bio,10,11,05/04/2024,09:09:12,out,left,2.59E+00,Succ,557,832,58,171.2113,731.4286,298.1818,33.1818,153.1818,273.1818,0.447214 0.447214 0.447214,120,424,2560,1440
24G34,3_Fast,Bio,10,12,05/04/2024,09:09:50,in,right,5.25E+00,Succ,1733,959,58,27.8655,512,297.9091,32.9091,152.9091,272.9091,0.447214 0.447214 0.447214,120,866,2560,1440
